Company,Job Title,Job Link,Location,Posting Date,Days Since Posted,Function,Seniority,Skills_in_Title,Company_Group,Product_Focus,Product_Focus_Tokens,Primary_Skill,Extracted_Skills,Relevancy_to_Actian,AI_Focus,Connector_Focus,Trend_Score,Job Description
Airtable,"Account Executive, Commercial Accounts",https://boards.greenhouse.io/airtable/jobs/7883535002,Commercial Accounts Austin,,,Sales,Unknown,,Other,Other,[],,[],8.3,False,False,0.0,
Airtable,"Account Executive, Strategic Accounts",https://boards.greenhouse.io/airtable/jobs/7888378002,Strategic Accounts San Francisco,,,Sales,Unknown,,Other,Other,[],,[],8.3,False,False,0.0,
Airtable,"Analytics Engineer, GTM Analytics",https://boards.greenhouse.io/airtable/jobs/8238502002,San Francisco,,,Engineering,Unknown,GTM,Other,Other,[],GTM,"[""GTM""]",8.3,False,False,0.0,
Airtable,Data Engineer,https://boards.greenhouse.io/airtable/jobs/8124953002,,,,Engineering,Unknown,DATA,Other,Other,[],DATA,"[""DATA""]",8.3,False,False,0.0,
Airtable,"Data Scientist, GTM Analytics",https://boards.greenhouse.io/airtable/jobs/8169952002,San Francisco,,,Data Science,Unknown,"DATA,GTM",Other,Other,[],DATA,"[""DATA"", ""GTM""]",8.3,False,False,0.0,
Airtable,Delivery Consultant EMEA,https://boards.greenhouse.io/airtable/jobs/8236016002,Services London,,,Professional Services,Unknown,EMEA,Other,Other,[],EMEA,"[""EMEA""]",8.3,False,False,0.0,
Airtable,Delivery Consultant- East Coast/Central US,https://boards.greenhouse.io/airtable/jobs/8150599002,Us,,,Professional Services,Unknown,"EAST,US",Other,Other,[],EAST,"[""EAST"", ""US""]",8.3,False,False,0.0,
Airtable,"Engineering Manager, Web Marketing",https://boards.greenhouse.io/airtable/jobs/8162391002,Web Marketing San Francisco,,,Marketing,Manager,WEB,Other,Other,[],WEB,"[""WEB""]",9.8,False,False,0.0,
Airtable,"Field Enablement Partner, Strategic Sales",https://boards.greenhouse.io/airtable/jobs/7962447002,Strategic Sales San Francisco,,,Sales,Unknown,"FIELD,SALES",Other,Other,[],FIELD,"[""FIELD"", ""SALES""]",8.3,False,False,0.0,
Airtable,Field Marketing Manager,https://boards.greenhouse.io/airtable/jobs/8170126002,New York,,,Marketing,Manager,FIELD,Other,Other,[],FIELD,"[""FIELD""]",9.8,False,False,0.0,
Airtable,Internal Airtable Solution Architect,https://boards.greenhouse.io/airtable/jobs/8227686002,Us,,,Other,Intern,,Other,ML/AI infra,"[""ML/AI infra""]",,[],8.2,False,False,0.0,
Airtable,"People Systems Engineer, Airtable Specialist",https://boards.greenhouse.io/airtable/jobs/8222508002,San Francisco,,,Engineering,Unknown,,Other,ML/AI infra,"[""ML/AI infra""]",,[],8.3,False,False,0.0,
Airtable,Program Manager EMEA,https://boards.greenhouse.io/airtable/jobs/8236018002,Services London,,,Other,Manager,EMEA,Other,Other,[],EMEA,"[""EMEA""]",9.8,False,False,0.0,
Airtable,Scaled Customer Success Manager,https://boards.greenhouse.io/airtable/jobs/8292724002,San Francisco,,,Operations,Manager,,Other,Other,[],,[],9.8,False,False,0.0,
Airtable,Senior Endpoint Engineer (Jamf/Intune),https://boards.greenhouse.io/airtable/jobs/8237820002,San Francisco,,,Engineering,Senior,,Other,Other,[],,[],10.1,False,False,1.0,
Airtable,"Senior Integrations Engineer, Enterprise Integrations & Agentic AI",https://boards.greenhouse.io/airtable/jobs/8117292002,San Francisco,,,Engineering,Senior,AI,Other,ETL/Integration,"[""ETL/Integration"", ""ML/AI infra""]",AI,"[""AI""]",40.1,True,False,3.0,
Airtable,"Senior Manager, Finance Systems",https://boards.greenhouse.io/airtable/jobs/8229185002,Finance Systems San Francisco,,,Other,Senior,,Other,Other,[],,[],10.1,False,False,1.0,
Airtable,"Senior Manager, People Systems",https://boards.greenhouse.io/airtable/jobs/8235618002,People Systems San Francisco,,,People/HR,Senior,,Other,Other,[],,[],10.1,False,False,1.0,
Airtable,Senior Program Manager,https://boards.greenhouse.io/airtable/jobs/8218814002,Us,,,Other,Senior,,Other,Other,[],,[],10.1,False,False,1.0,
Airtable,"Senior Software Engineer, Observability",https://boards.greenhouse.io/airtable/jobs/7906014002,San Francisco,,,Engineering,Senior,OBSERVABILITY,Other,Data Observability,"[""Data Observability""]",OBSERVABILITY,"[""OBSERVABILITY""]",40.1,False,False,1.0,
Airtable,"Software Engineer, Android",https://boards.greenhouse.io/airtable/jobs/7953553002,Android San Francisco,,,Engineering,Unknown,,Other,Other,[],,[],8.3,False,False,0.0,
Airtable,"Software Engineer, Infrastructure",https://boards.greenhouse.io/airtable/jobs/7845293002,San Francisco,,,Engineering,Unknown,,Other,Platform / Infra,"[""Platform / Infra""]",,[],8.3,False,False,0.0,
Airtable,"Software Engineer, Infrastructure (8+ YOE)",https://boards.greenhouse.io/airtable/jobs/7845295002,San Francisco,,,Engineering,Unknown,YOE,Other,Platform / Infra,"[""Platform / Infra""]",YOE,"[""YOE""]",8.3,False,False,0.0,
Airtable,Web Developer,https://boards.greenhouse.io/airtable/jobs/8194658002,,,,Engineering,Unknown,WEB,Other,Other,[],WEB,"[""WEB""]",8.3,False,False,0.0,
Alteryx,"AI Operations Lead, Marketing",https://alteryx.wd108.myworkdayjobs.com/en-US/AlteryxCareers/job/New-York-USA---Remote/AI-Operations-Lead--Marketing_R11503,"New York, Usa - Remote, United States Of America",2025-11-17,2,Marketing,Unknown,"AI,LEAD",Other,ML/AI infra,"[""ML/AI infra""]",AI,"[""AI"", ""LEAD""]",14.3,True,False,2.0,
Alteryx,Director of Cloud Engineering,https://alteryx.wd108.myworkdayjobs.com/en-US/AlteryxCareers/job/US---Remote/Director-of-Cloud-Engineering_R11492,"Irvine, California, United States Of America",2025-11-06,13,Other,Director+,"OF,CLOUD",Other,Platform / Infra,"[""Platform / Infra""]",OF,"[""OF"", ""CLOUD""]",9.0,False,False,1.0,
Alteryx,Director of Customer Marketing,https://alteryx.wd108.myworkdayjobs.com/en-US/AlteryxCareers/job/New-York-USA---Remote/Director-of-Customer-Marketing_R11517,"New York, Usa - Remote, United States Of America",2025-11-13,6,Marketing,Director+,OF,Other,Other,[],OF,"[""OF""]",9.0,False,False,1.0,
Alteryx,Lead Software Engineer,https://alteryx.wd108.myworkdayjobs.com/en-US/AlteryxCareers/job/Bangalore-India/Lead-Software-Engineer---AI-Research_R11416,"Bengaluru, India",2025-11-19,0,Engineering,Senior,LEAD,Other,Other,[],LEAD,"[""LEAD""]",16.1,False,False,1.0,
Alteryx,Sales Systems,https://alteryx.wd108.myworkdayjobs.com/en-US/AlteryxCareers/job/Southern-California-USA---Remote/Sr-Rev-Ops-Systems-Analyst_R11505,"Southern California, Usa - Remote, United States Of America",2025-11-10,9,Sales,Unknown,SALES,Other,Other,[],SALES,"[""SALES""]",6.3,False,False,0.0,
Alteryx,Senior Field Marketing Manager,https://alteryx.wd108.myworkdayjobs.com/en-US/AlteryxCareers/job/Irvine-California/Senior-Field-Marketing-Manager_R11480,"Irvine, California, United States Of America",2025-11-05,14,Marketing,Senior,FIELD,Other,Other,[],FIELD,"[""FIELD""]",8.1,False,False,1.0,
Alteryx,Senior Software Engineer,https://alteryx.wd108.myworkdayjobs.com/en-US/AlteryxCareers/job/Prague-Czechia/Senior-Software-Engineer_R11398,"Czech Republic, Czechia",2025-11-10,9,Engineering,Senior,,Other,Other,[],,[],2.1,False,False,1.0,
Alteryx,Software Engineer,https://alteryx.wd108.myworkdayjobs.com/en-US/AlteryxCareers/job/Bangalore-India/Software-Engineer_R11477,"Bengaluru, India",2025-11-12,7,Engineering,Unknown,,Other,Other,[],,[],6.3,False,False,0.0,
Alteryx,Software Engineer,https://alteryx.wd108.myworkdayjobs.com/en-US/AlteryxCareers/job/Bangalore-India/Software-Engineer_R11417,"Bengaluru, India",2025-11-06,13,Engineering,Unknown,,Other,Other,[],,[],6.3,False,False,0.0,
Alteryx,Sr Tax Analyst,https://alteryx.wd108.myworkdayjobs.com/en-US/AlteryxCareers/job/Irvine-California/Sr-Tax-Analyst_R11486,"Irvine, California, United States Of America",2025-11-06,13,Other,Senior,"SR,TAX",Other,Other,[],SR,"[""SR"", ""TAX""]",8.1,False,False,1.0,
Alteryx,Sr. Director Sales Enablement,https://alteryx.wd108.myworkdayjobs.com/en-US/AlteryxCareers/job/Colorado-USA---Remote/Sr-Director-Sales-Enablement---remote-USA-_R11469,"Colorado, Usa - Remote, United States Of America",2025-11-05,14,Sales,Director+,"SR,SALES",Other,Other,[],SR,"[""SR"", ""SALES""]",9.0,False,False,1.0,
Alteryx,Sr. Software Engineer,https://alteryx.wd108.myworkdayjobs.com/en-US/AlteryxCareers/job/Bangalore-India/Sr-Software-Engineer_R11483,"Bengaluru, India",2025-11-19,0,Engineering,Senior,SR,Other,Other,[],SR,"[""SR""]",8.1,False,False,1.0,
Alteryx,Staff Infrastructure Engineer,https://alteryx.wd108.myworkdayjobs.com/en-US/AlteryxCareers/job/Irvine-California/Principal-Infrastructure-Engineer_R11390,"Irvine, California, United States Of America",2025-11-10,9,Engineering,Unknown,STAFF,Other,Platform / Infra,"[""Platform / Infra""]",STAFF,"[""STAFF""]",6.3,False,False,0.0,
Alteryx,Staff Software Architect,https://alteryx.wd108.myworkdayjobs.com/en-US/AlteryxCareers/job/US---Remote/Principal-Software-Architect_R11388,"Irvine, California, United States Of America",2025-11-06,13,Engineering,Unknown,STAFF,Other,Other,[],STAFF,"[""STAFF""]",6.3,False,False,0.0,
Alteryx,Tax Analyst,https://alteryx.wd108.myworkdayjobs.com/en-US/AlteryxCareers/job/Bangalore-India/Tax-Analyst_R11500,"Bengaluru, India",2025-11-17,2,Other,Unknown,TAX,Other,Other,[],TAX,"[""TAX""]",6.3,False,False,0.0,
Alteryx,"VP, Global Channel Sales",https://alteryx.wd108.myworkdayjobs.com/en-US/AlteryxCareers/job/Southern-California-USA---Remote/VP--Global-Channel-Sales_R11459,"Southern California, Usa - Remote, United States Of America",2025-11-13,6,Sales,Unknown,"VP,SALES",Other,Other,[],VP,"[""VP"", ""SALES""]",6.3,False,False,0.0,
Anomalo,Senior Business Development Manager,https://job-boards.greenhouse.io/anomalojobs/jobs/4612604005,United States,,,Other,Senior,,Data Observability,Other,[],,[],8.1,False,False,1.0,
Anomalo,Senior Full Stack Software Engineer,https://job-boards.greenhouse.io/anomalojobs/jobs/4604208005,United States,,,Engineering,Senior,"FULL,STACK",Data Observability,Other,[],FULL,"[""FULL"", ""STACK""]",8.1,False,False,1.0,
Ataccama,Senior Platform Engineer,https://jobs.ataccama.com/14e05d68-835a-4397-8667-69d4f954c014/prague/cloud/,,,,Engineering,Senior,,Other,Platform / Infra,"[""Platform / Infra""]",,[],2.1,False,False,1.0,
Atlan,"Data Dictionary: Examples, Templates, and How to Create One in 2025",https://atlan.com/what-is-a-data-dictionary/?ref=/careers/,,2022-11-16,1099,Other,Unknown,"DATA,AND,HOW,TO,ONE,IN",Data Intelligence,Other,[],DATA,"[""DATA"", ""AND"", ""HOW"", ""TO"", ""ONE"", ""IN""]",0.3,False,False,0.0,
Atlan,"Data Mesh Explained: Architecture, Principles, and Case Studies",https://atlan.com/what-is-data-mesh/?ref=/careers/,,2023-12-04,716,Other,Unknown,"DATA,MESH,AND,CASE",Data Intelligence,ML/AI infra,"[""ML/AI infra""]",DATA,"[""DATA"", ""MESH"", ""AND"", ""CASE""]",8.3,False,False,0.0,
Atlan,"Data Quality by the Business, for the Business",https://atlan.com/data-quality-studio/?ref=/careers/,Product Nav Link,2020-09-06,1900,Other,Unknown,"DATA,BY,THE,FOR,DATA_QUALITY",Data Intelligence,Data Quality,"[""Data Quality""]",DATA,"[""DATA"", ""BY"", ""THE"", ""FOR"", ""DATA_QUALITY""]",0.3,False,False,0.0,
Atlan,Governance that turns data + AI into value,https://atlan.com/active-data-governance/?ref=/careers/,Product Nav Link,2020-09-06,1900,Other,Unknown,"GOVERNANCE,THAT,TURNS,DATA,AI,INTO,VALUE",Data Intelligence,Data Governance,"[""Data Governance"", ""ML/AI infra""]",GOVERNANCE,"[""GOVERNANCE"", ""THAT"", ""TURNS"", ""DATA"", ""AI"", ""INTO"", ""VALUE""]",38.3,True,False,2.0,
Atlan,"What Is a Data Catalog? Features, Benefits & 2025 Essentials",https://atlan.com/what-is-a-data-catalog/?ref=/careers/,,2023-06-27,876,Other,Unknown,"WHAT,IS,DATA",Data Intelligence,Data Governance,"[""Data Governance""]",WHAT,"[""WHAT"", ""IS"", ""DATA""]",30.3,False,False,0.0,
Atlan,"What is Data Governance? Definition, Goals, & 5-step plan",https://atlan.com/what-is-data-governance/?ref=/careers/,,2022-12-09,1076,Other,Unknown,"WHAT,IS,DATA,GOVERNANCE,GOALS,PLAN",Data Intelligence,Data Governance,"[""Data Governance""]",WHAT,"[""WHAT"", ""IS"", ""DATA"", ""GOVERNANCE"", ""GOALS"", ""PLAN""]",30.3,False,False,0.0,
BigEye,Great data starts with great people,https://www.bigeye.com/careers,,,,People/HR,Unknown,"GREAT,DATA,WITH",Data Observability,Other,[],GREAT,"[""GREAT"", ""DATA"", ""WITH""]",0.3,False,False,0.0,
